City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
233,Yinchuan,CN,2021-01-11 00:31:41,38.4681,106.2731,13.75,76,0,8.14,clear sky
234,Pipri,IN,2021-01-11 00:31:41,19.8,75.5333,64.4,82,0,4.32,haze
235,Varhaug,NO,2021-01-11 00:31:42,58.6147,5.6457,33.8,100,75,4.61,light rain
236,Sioux Lookout,CA,2021-01-11 00:31:42,50.1001,-91.917,24.8,93,90,12.66,light snow
237,Luderitz,NA,2021-01-11 00:31:42,-26.6481,15.1594,66.58,69,5,23.58,clear sky
238,Sulzbach-Rosenberg,DE,2021-01-11 00:28:14,49.4983,11.7517,21.99,92,40,0.67,mist
239,Kothapet,IN,2021-01-11 00:31:42,19.3333,79.4833,67.15,55,0,1.52,clear sky
240,Huarmey,PE,2021-01-11 00:31:42,-10.0681,-78.1522,70.3,83,67,9.57,broken clouds
241,Shaunavon,CA,2021-01-11 00:31:43,49.6501,-108.4181,19.4,93,100,6.91,overcast clouds
242,Mana,GF,2021-01-11 00:31:43,5.6592,-53.7767,77.65,85,81,11.68,broken clouds
243,Butler,US,2021-01-11 00:31:43,39.4501,-84.5666,32.0,80,1,3.0,clear sky
244,Torbay,CA,2021-01-11 00:31:43,47.6666,-52.7314,33.01,100,90,26.46,light snow
245,Suntar,RU,2021-01-11 00:31:44,62.1444,117.6319,-35.61,82,100,0.94,overcast clouds
246,Asosa,ET,2021-01-11 00:31:44,10.0667,34.5333,61.23,45,0,4.27,clear sky
247,Tchollire,CM,2021-01-11 00:31:44,8.4022,14.1698,68.45,24,90,2.06,overcast clouds
248,Morristown,US,2021-01-11 00:30:22,36.214,-83.2949,33.8,75,1,1.07,clear sky
249,Lavrentiya,RU,2021-01-11 00:31:44,65.5833,-171.0,-14.33,83,100,12.41,overcast clouds
250,Kabalo,CD,2021-01-11 00:31:46,-6.05,26.9167,68.13,94,100,0.94,overcast clouds
251,Muyezerskiy,RU,2021-01-11 00:31:46,63.9333,31.65,-3.15,91,100,5.53,overcast clouds
252,Srisailam,IN,2021-01-11 00:31:46,16.0833,78.8667,66.92,72,93,2.71,overcast clouds
253,Namibe,AO,2021-01-11 00:31:46,-15.1961,12.1522,69.84,72,11,5.48,few clouds
254,Geraldton,AU,2021-01-11 00:31:47,-28.7667,114.6,75.2,53,0,17.27,clear sky
255,Nushki,PK,2021-01-11 00:31:47,29.5542,66.0215,32.36,75,0,0.47,clear sky
256,Provideniya,RU,2021-01-11 00:31:47,64.3833,-173.3,-4.0,71,0,4.47,clear sky
257,Kande,TG,2021-01-11 00:31:47,9.9578,1.0447,75.2,43,0,2.3,clear sky
258,Bayanday,RU,2021-01-11 00:31:47,53.0661,105.5139,6.49,90,100,2.1,overcast clouds
259,Young,UY,2021-01-11 00:31:48,-32.6833,-57.6333,89.01,49,0,1.99,clear sky
260,Fermo,IT,2021-01-11 00:31:48,43.1647,13.7233,39.99,82,99,8.01,overcast clouds
261,Palmer,US,2021-01-11 00:31:48,42.1584,-72.3287,27.0,74,40,1.97,scattered clouds
262,Sola,VU,2021-01-11 00:31:48,-13.8833,167.55,86.0,79,75,7.36,broken clouds
263,Faanui,PF,2021-01-11 00:31:49,-16.4833,-151.75,80.85,75,100,15.28,light rain
264,Xinyu,CN,2021-01-11 00:31:49,27.8043,114.9334,38.48,70,6,2.71,light rain
265,Sept-Iles,CA,2021-01-11 00:28:38,50.2001,-66.3821,19.4,73,0,9.22,clear sky
266,Nome,US,2021-01-11 00:31:49,64.5011,-165.4064,15.8,67,1,13.8,clear sky
267,Alto Araguaia,BR,2021-01-11 00:31:50,-17.3147,-53.2153,73.63,81,52,1.32,light rain
268,Berlevag,NO,2021-01-11 00:31:50,70.8578,29.0864,12.69,94,51,19.89,broken clouds
269,Vardo,NO,2021-01-11 00:31:50,70.3705,31.1107,12.2,73,40,19.57,scattered clouds
270,Bubaque,GW,2021-01-11 00:31:50,11.2833,-15.8333,80.44,56,0,17.83,clear sky
271,Ngozi,BI,2021-01-11 00:31:51,-2.9075,29.8306,57.52,99,100,0.76,overcast clouds
272,Kirovskiy,RU,2021-01-11 00:31:51,45.0917,133.5136,0.19,90,35,4.45,scattered clouds
273,San Pedro,PH,2021-01-11 00:29:40,14.35,121.0167,80.01,73,40,1.14,scattered clouds
274,Fairbanks,US,2021-01-11 00:31:31,64.8378,-147.7164,15.8,79,75,5.75,broken clouds
275,Sao Mateus Do Sul,BR,2021-01-11 00:31:51,-25.8742,-50.3828,67.06,95,94,4.23,overcast clouds
276,Sao Gabriel Da Cachoeira,BR,2021-01-11 00:31:52,-0.1303,-67.0892,73.26,96,13,0.98,few clouds
277,Norman Wells,CA,2021-01-11 00:31:52,65.282,-126.8329,6.8,92,75,3.44,broken clouds
278,Longyearbyen,SJ,2021-01-11 00:31:52,78.2186,15.6401,28.4,69,40,10.36,scattered clouds
279,Moramanga,MG,2021-01-11 00:27:15,-18.9333,48.2,63.19,93,95,1.54,overcast clouds
280,Grand-Santi,GF,2021-01-11 00:31:52,4.25,-54.3833,72.37,97,100,2.84,overcast clouds
281,Mitsamiouli,KM,2021-01-11 00:31:53,-11.3847,43.2844,81.45,80,68,11.9,light rain
282,Oranjemund,NA,2021-01-11 00:31:53,-28.55,16.4333,61.43,85,2,10.38,clear sky
283,Bagdarin,RU,2021-01-11 00:31:53,54.4333,113.6,-12.96,82,42,2.91,scattered clouds
284,Dillon,US,2021-01-11 00:31:53,34.4166,-79.3712,39.0,87,1,2.04,clear sky
285,Harper,LR,2021-01-11 00:31:54,4.375,-7.7169,78.58,86,25,7.25,scattered clouds
286,Qaqortoq,GL,2021-01-11 00:31:54,60.7167,-46.0333,41.0,33,75,25.32,broken clouds
287,Aswan,EG,2021-01-11 00:31:54,24.0934,32.907,61.74,58,0,8.39,clear sky
288,San-Pedro,CI,2021-01-11 00:31:55,4.7485,-6.6363,77.9,89,56,6.58,moderate rain
289,Shagonar,RU,2021-01-11 00:31:55,51.5333,92.8,-12.68,86,100,3.15,overcast clouds
290,Birkeland,NO,2021-01-11 00:31:55,58.3309,8.2323,36.0,93,90,2.3,light snow
291,Moose Factory,CA,2021-01-11 00:31:55,51.2585,-80.6094,19.4,86,90,11.5,overcast clouds
292,Winslow,US,2021-01-11 00:31:55,35.0242,-110.6974,41.0,30,1,3.13,clear sky
293,Cuxhaven,DE,2021-01-11 00:31:56,53.8718,8.6909,39.2,93,100,9.22,overcast clouds
294,Livada,RO,2021-01-11 00:31:56,47.8667,23.1333,34.0,93,90,3.85,light snow
295,Sabha,LY,2021-01-11 00:31:56,27.0377,14.4283,62.78,30,100,13.18,overcast clouds
296,Krasnorechenskiy,RU,2021-01-11 00:31:57,44.6265,135.3532,-1.89,85,60,8.66,broken clouds
297,Middlesbrough,GB,2021-01-11 00:28:59,54.5762,-1.2348,43.0,88,100,8.99,overcast clouds
298,The Valley,AI,2021-01-11 00:27:29,18.217,-63.0578,79.0,78,75,9.22,broken clouds
299,Nantucket,US,2021-01-11 00:31:58,41.2835,-70.0995,28.4,80,1,3.44,clear sky
300,Alyangula,AU,2021-01-11 00:31:59,-13.8483,136.4192,89.6,66,40,1.14,scattered clouds
301,Berwick,US,2021-01-11 00:31:59,41.0545,-76.2333,28.0,82,100,2.39,overcast clouds
302,Pasan,IN,2021-01-11 00:31:59,22.85,82.2,59.16,88,0,2.21,clear sky
303,Barh,IN,2021-01-11 00:32:00,25.4833,85.7167,59.0,88,97,4.61,mist
304,Mizdah,LY,2021-01-11 00:32:00,31.4451,12.9801,64.65,28,0,10.4,clear sky
305,Puerto Quijarro,BO,2021-01-11 00:32:00,-17.7833,-57.7667,81.91,65,0,1.68,clear sky
306,Kharabali,RU,2021-01-11 00:32:01,47.4196,47.2568,28.0,99,0,8.52,clear sky
307,Cosala,MX,2021-01-11 00:32:01,24.4125,-106.6908,68.0,84,0,3.0,clear sky
308,Marawi,PH,2021-01-11 00:32:01,7.9986,124.2928,78.01,88,91,1.99,overcast clouds
309,Moron,AR,2021-01-11 00:32:01,-34.6534,-58.6198,82.0,74,0,4.0,clear sky
310,Polunochnoye,RU,2021-01-11 00:32:03,60.8697,60.4153,-24.07,87,99,6.71,overcast clouds
311,Nanortalik,GL,2021-01-11 00:32:03,60.1432,-45.2371,32.2,93,100,3.06,overcast clouds
312,Vostok,RU,2021-01-11 00:32:03,46.4856,135.8833,-5.91,88,100,5.73,overcast clouds
313,Ambon,ID,2021-01-11 00:32:04,-3.6954,128.1814,86.0,74,20,3.44,few clouds
314,Xiuyan,CN,2021-01-11 00:32:05,40.2928,123.2744,12.4,78,100,1.81,overcast clouds
315,Aklavik,CA,2021-01-11 00:32:05,68.2191,-135.0107,8.6,85,100,2.3,overcast clouds
316,Kahului,US,2021-01-11 00:27:26,20.8947,-156.47,82.4,54,40,23.02,scattered clouds
317,Creel,MX,2021-01-11 00:32:06,27.75,-107.6333,35.31,71,0,3.27,clear sky
318,Ndele,CF,2021-01-11 00:32:07,8.4109,20.6473,68.63,23,47,7.38,scattered clouds
319,Santa Cruz De Tenerife,ES,2021-01-11 00:32:08,28.4682,-16.2546,57.99,93,75,21.85,broken clouds
320,Lodwar,KE,2021-01-11 00:32:08,3.1191,35.5973,79.83,44,0,6.46,clear sky
321,Muros,ES,2021-01-11 00:32:08,42.7762,-9.0603,45.0,62,10,5.01,clear sky
322,Ornskoldsvik,SE,2021-01-11 00:32:08,63.2909,18.7153,15.8,100,90,5.75,overcast clouds
323,Conil,FR,2021-01-11 00:32:09,44.9673,3.7177,12.51,100,100,3.4,overcast clouds
324,Havoysund,NO,2021-01-11 00:32:09,70.9963,24.6622,15.8,62,0,16.11,clear sky
325,Chillicothe,US,2021-01-11 00:29:15,39.3331,-82.9824,33.01,100,1,1.28,clear sky
326,Kavaratti,IN,2021-01-11 00:27:14,10.5669,72.642,82.08,74,94,5.5,overcast clouds
327,Oktyabrskiy,RU,2021-01-11 00:32:10,54.4815,53.471,1.35,92,65,6.78,broken clouds
328,Okha,RU,2021-01-11 00:32:10,53.5739,142.9478,-8.59,88,100,15.48,overcast clouds
329,Sitka,US,2021-01-11 00:32:10,57.0531,-135.33,44.6,76,90,19.57,light rain
330,Gawler,AU,2021-01-11 00:30:45,-34.6,138.7333,96.01,18,100,15.01,overcast clouds
331,Sao Felix Do Xingu,BR,2021-01-11 00:32:10,-6.6447,-51.995,73.63,94,99,0.74,moderate rain
332,Campos,BR,2021-01-11 00:32:11,-21.75,-41.3,75.4,89,6,8.1,clear sky
333,Praia,CV,2021-01-11 00:32:11,14.9215,-23.5087,71.6,60,75,19.57,broken clouds
334,Aksu,CN,2021-01-11 00:32:11,41.1231,80.2644,6.8,80,0,1.97,clear sky
335,Manadhoo,MV,2021-01-11 00:32:11,5.7667,73.3833,78.69,85,96,12.55,moderate rain
336,Tibiri,NE,2021-01-11 00:32:11,13.5627,7.0485,70.18,22,0,10.33,clear sky
337,Agirish,RU,2021-01-11 00:32:12,61.9247,63.0231,-24.32,86,35,6.6,scattered clouds
338,Yeppoon,AU,2021-01-11 00:28:14,-23.1333,150.7333,80.6,61,90,13.8,overcast clouds
339,Sao Miguel Do Araguaia,BR,2021-01-11 00:32:12,-13.275,-50.1628,75.33,86,100,2.35,overcast clouds
340,La Argentina,CO,2021-01-11 00:32:13,2.1961,-75.98,59.52,86,19,4.09,few clouds
341,Bandarbeyla,SO,2021-01-11 00:32:24,9.4942,50.8122,71.24,72,97,20.78,overcast clouds
342,Madang,PG,2021-01-11 00:32:24,-5.2246,145.7966,87.42,63,100,1.36,overcast clouds
343,Guerrero Negro,MX,2021-01-11 00:27:34,27.9769,-114.0611,70.36,24,0,10.02,clear sky
344,Parit Buntar,MY,2021-01-11 00:32:25,5.1267,100.4932,77.0,78,20,3.44,few clouds
345,Leningradskiy,RU,2021-01-11 00:32:25,69.3833,178.4167,-21.89,83,93,9.4,overcast clouds
346,Luanda,AO,2021-01-11 00:28:42,-8.8368,13.2343,77.0,73,20,6.91,few clouds
347,Poum,NC,2021-01-11 00:32:25,-20.2333,164.0167,82.63,80,77,6.17,broken clouds
348,Imeni Poliny Osipenko,RU,2021-01-11 00:32:25,52.4201,136.4853,-15.72,87,100,2.44,overcast clouds
349,Dingle,PH,2021-01-11 00:32:26,10.9995,122.6711,74.88,88,100,15.23,light rain
350,Port Hueneme,US,2021-01-11 00:32:26,34.1478,-119.1951,66.2,51,1,13.8,clear sky
351,Laurel,US,2021-01-11 00:28:15,39.0993,-76.8483,39.0,74,1,3.71,clear sky
352,Rio Grande,BR,2021-01-11 00:32:26,-32.035,-52.0986,79.0,84,0,5.99,clear sky
353,Talnakh,RU,2021-01-11 00:32:27,69.4865,88.3972,-15.52,87,100,7.18,light snow
354,Uyemskiy,RU,2021-01-11 00:32:27,64.4743,40.8524,-9.4,84,20,4.47,few clouds
355,Qandala,SO,2021-01-11 00:32:27,11.472,49.8728,70.79,59,54,7.11,broken clouds
356,Tapiramuta,BR,2021-01-11 00:32:28,-11.8472,-40.7914,68.29,90,5,4.83,clear sky
357,Miraflores,MX,2021-01-11 00:32:28,19.2167,-98.8083,64.4,45,75,11.5,broken clouds
358,Tulun,RU,2021-01-11 00:32:28,54.5611,100.5792,9.63,92,100,6.49,overcast clouds
359,Dusti,TJ,2021-01-11 00:32:28,37.3481,68.664,21.2,100,90,5.08,fog
360,Manakara,MG,2021-01-11 00:32:29,-22.1333,48.0167,74.93,82,9,1.41,clear sky
361,Tomatlan,MX,2021-01-11 00:29:30,19.9333,-105.25,77.31,48,0,4.32,clear sky
362,Tromso,NO,2021-01-11 00:32:29,69.6496,18.957,26.6,59,75,17.27,broken clouds
363,Suriapet,IN,2021-01-11 00:32:29,17.15,79.6167,66.85,67,68,3.78,broken clouds
364,Las Vegas,US,2021-01-11 00:28:18,36.175,-115.1372,55.4,22,1,2.53,clear sky
365,Caska,MK,2021-01-11 00:32:30,41.6506,21.6622,37.4,93,90,5.17,light intensity drizzle
366,Bongor,TD,2021-01-11 00:32:30,10.2806,15.3722,68.92,23,90,7.4,overcast clouds
367,Starup,DK,2021-01-11 00:32:30,55.241,9.535,35.6,93,75,6.91,broken clouds
368,Tolaga Bay,NZ,2021-01-11 00:32:30,-38.3667,178.3,69.24,66,1,9.82,clear sky
369,Maragogi,BR,2021-01-11 00:31:56,-9.0122,-35.2225,78.24,79,100,9.44,overcast clouds
370,Moses Lake,US,2021-01-11 00:32:31,47.1301,-119.2781,42.8,70,90,1.74,overcast clouds
371,Arroyo,ES,2021-01-11 00:32:31,41.6096,-4.7969,33.01,74,0,17.27,clear sky
372,Xining,CN,2021-01-11 00:32:31,36.6167,101.7667,0.43,62,0,3.58,clear sky
373,Tacoronte,ES,2021-01-11 00:32:32,28.4769,-16.4102,57.99,93,75,21.85,broken clouds
374,Kavieng,PG,2021-01-11 00:32:32,-2.5744,150.7967,85.33,65,98,1.68,overcast clouds
375,Ilulissat,GL,2021-01-11 00:32:32,69.2167,-51.1,19.4,68,75,3.47,light snow
376,Lagoa,PT,2021-01-11 00:32:32,39.05,-27.9833,61.45,91,0,8.9,clear sky
377,Tezu,IN,2021-01-11 00:32:32,27.9167,96.1667,61.05,60,69,1.72,broken clouds
378,Hamilton,US,2021-01-11 00:32:33,39.1834,-84.5333,30.99,80,1,2.28,clear sky
379,Taoudenni,ML,2021-01-11 00:32:33,22.6783,-3.9836,58.62,33,29,11.54,scattered clouds
380,Alice Springs,AU,2021-01-11 00:32:33,-23.7,133.8833,87.8,35,0,4.61,clear sky
381,Prachuap Khiri Khan,TH,2021-01-11 00:32:33,12.2167,99.75,71.6,73,0,2.3,clear sky
382,Nouadhibou,MR,2021-01-11 00:32:33,20.931,-17.0347,62.6,72,24,19.57,sand
383,Jaca,ES,2021-01-11 00:32:34,42.569,-0.5499,24.01,94,0,5.64,clear sky
384,Forbes,AU,2021-01-11 00:32:34,-33.3833,148.0167,85.87,23,2,7.61,clear sky
385,Yuancheng,CN,2021-01-11 00:32:34,36.652,107.7896,14.63,71,0,17.92,clear sky
386,Calvinia,ZA,2021-01-11 00:32:34,-31.4707,19.776,66.88,57,0,7.63,clear sky
387,Kununurra,AU,2021-01-11 00:30:14,-15.7667,128.7333,89.6,74,2,4.61,clear sky
388,Strezhevoy,RU,2021-01-11 00:32:35,60.7333,77.5889,-23.8,76,0,2.24,clear sky
389,Ust-Nera,RU,2021-01-11 00:32:36,64.5667,143.2,-37.98,71,48,2.48,scattered clouds
390,Tura,IN,2021-01-11 00:32:36,25.5198,90.2201,61.03,64,3,2.62,clear sky
391,Caravelas,BR,2021-01-11 00:32:36,-17.7125,-39.2481,76.82,86,1,5.97,clear sky
392,Kandrian,PG,2021-01-11 00:32:36,-6.2167,149.55,89.2,57,97,5.66,overcast clouds
393,Normal,US,2021-01-11 00:29:29,40.5142,-88.9906,24.8,86,90,6.91,light snow
394,Deputatskiy,RU,2021-01-11 00:32:37,69.3,139.9,-33.7,83,60,4.45,broken clouds
395,San Policarpo,PH,2021-01-11 00:32:37,12.1791,125.5072,79.93,84,99,18.25,overcast clouds
396,Port Macquarie,AU,2021-01-11 00:30:56,-31.4333,152.9167,78.01,60,77,1.99,broken clouds
397,Laguna De Duero,ES,2021-01-11 00:32:37,41.5815,-4.7233,33.01,74,0,17.27,clear sky
398,Portland,US,2021-01-11 00:30:56,45.5234,-122.6762,46.99,81,90,13.8,overcast clouds
399,Quballat,TN,2021-01-11 00:32:38,36.5418,9.6633,55.4,82,40,4.0,light rain
400,Asfi,MA,2021-01-11 00:32:38,32.2994,-9.2372,53.96,67,85,9.48,light rain
401,Egvekinot,RU,2021-01-11 00:32:38,66.3167,-179.1667,-18.81,85,0,10.49,clear sky
402,Seguela,CI,2021-01-11 00:29:24,7.9611,-6.6731,80.42,61,92,8.1,overcast clouds
403,Cheyenne,US,2021-01-11 00:32:39,41.14,-104.8203,21.2,86,1,10.36,clear sky
404,Nago,JP,2021-01-11 00:32:39,26.5881,127.9761,57.2,94,90,5.75,overcast clouds
405,Napasar,IN,2021-01-11 00:32:39,27.9667,73.55,47.08,53,0,3.83,clear sky
406,Palana,RU,2021-01-11 00:32:39,59.1167,159.9667,1.45,92,100,3.02,overcast clouds
407,Carutapera,BR,2021-01-11 00:32:39,-1.195,-46.02,77.81,89,98,7.09,overcast clouds
408,Bud,US,2021-01-11 00:32:40,39.447,-86.1758,30.0,82,22,3.27,few clouds
409,Teguise,ES,2021-01-11 00:32:40,29.0605,-13.564,59.0,58,20,10.36,few clouds
410,Saravan,AM,2021-01-11 00:32:40,39.7196,45.6483,19.4,93,90,4.61,mist
411,Otane,NZ,2021-01-11 00:32:40,-39.8833,176.6333,76.39,41,0,9.78,clear sky
412,Mae Sai,TH,2021-01-11 00:28:02,20.4335,99.8762,68.0,73,0,1.14,clear sky
413,Mporokoso,ZM,2021-01-11 00:32:41,-9.3727,30.125,60.76,99,100,2.24,light rain
414,Ridgecrest,US,2021-01-11 00:31:09,35.6225,-117.6709,59.0,15,1,4.61,clear sky
415,Kedrovyy,RU,2021-01-11 00:32:42,56.1667,91.8167,6.8,72,40,6.71,light snow
416,Ewo,CG,2021-01-11 00:32:42,-0.8725,14.8206,74.86,78,3,4.05,clear sky
417,Axim,GH,2021-01-11 00:32:42,4.8699,-2.2405,79.02,87,3,10.18,clear sky
418,Harnosand,SE,2021-01-11 00:32:42,62.6323,17.9379,17.01,92,0,5.75,clear sky
419,Skibbereen,IE,2021-01-11 00:32:42,51.55,-9.2667,35.6,93,40,4.61,scattered clouds
420,Half Moon Bay,US,2021-01-11 00:32:43,37.4636,-122.4286,59.0,77,90,6.91,overcast clouds
421,Lebedinyy,RU,2021-01-11 00:32:43,58.5167,125.5167,-29.02,84,100,1.59,overcast clouds
422,Atambua,ID,2021-01-11 00:32:43,-9.1061,124.8925,82.96,74,0,2.46,clear sky
423,Dicabisagan,PH,2021-01-11 00:32:43,17.0818,122.4157,70.86,78,99,9.26,overcast clouds
424,Pangnirtung,CA,2021-01-11 00:32:44,66.1451,-65.7125,10.4,85,90,1.5,light snow
425,Ribeira Brava,PT,2021-01-11 00:32:44,32.65,-17.0667,53.01,82,3,7.0,clear sky
426,Saint-Francois,FR,2021-01-11 00:32:44,46.4154,3.9054,24.01,86,0,5.75,clear sky
427,Mindelo,CV,2021-01-11 00:31:12,16.8901,-24.9804,69.8,60,75,19.57,broken clouds
428,Ha Tinh,VN,2021-01-11 00:30:28,18.3333,105.9,52.84,77,100,9.31,overcast clouds
429,Port Victoria,KE,2021-01-11 00:32:45,0.0939,33.9756,70.07,78,100,7.47,light rain
430,Narsaq,GL,2021-01-11 00:32:45,60.9167,-46.05,41.0,33,75,25.32,broken clouds
431,Lauterbach,DE,2021-01-11 00:32:45,50.6333,9.4,26.01,95,0,3.65,clear sky
432,Adrar,MR,2021-01-11 00:32:45,20.5022,-10.0711,55.2,38,100,14.43,overcast clouds
433,Bobrovka,RU,2021-01-11 00:32:46,54.047,61.7455,1.63,94,100,9.1,overcast clouds
434,Wamba,NG,2021-01-11 00:32:46,8.9333,8.6,72.52,21,0,4.52,clear sky
435,Ibra,OM,2021-01-11 00:32:46,22.6906,58.5334,44.02,61,0,3.65,clear sky
436,Brae,GB,2021-01-11 00:32:46,60.3964,-1.353,35.6,93,90,1.14,light rain
437,Kawalu,ID,2021-01-11 00:32:47,-7.3817,108.2082,79.9,77,75,0.89,broken clouds
438,Ilkal,IN,2021-01-11 00:32:47,15.9667,76.1333,69.04,85,51,8.25,broken clouds
439,San Andres,CO,2021-01-11 00:32:47,12.5847,-81.7006,80.6,74,90,12.66,overcast clouds
440,Bolgatanga,GH,2021-01-11 00:32:47,10.7856,-0.8514,75.25,18,0,5.99,clear sky
441,Shetpe,KZ,2021-01-11 00:32:47,44.1667,52.1167,31.05,98,94,12.59,overcast clouds
442,Kautokeino,NO,2021-01-11 00:32:48,69.0125,23.0412,-4.58,90,97,7.56,overcast clouds
443,Torbat-E Jam,IR,2021-01-11 00:32:48,35.244,60.6225,32.72,70,0,1.99,clear sky
444,Rockhampton,AU,2021-01-11 00:30:55,-23.3833,150.5,80.6,61,90,13.8,overcast clouds
445,Karratha,AU,2021-01-11 00:32:48,-20.7377,116.8463,94.93,46,12,7.07,few clouds
446,Mareeba,AU,2021-01-11 00:32:48,-17.0,145.4333,86.0,66,40,5.75,scattered clouds
447,Oranjestad,AW,2021-01-11 00:32:49,12.524,-70.027,80.6,74,20,20.71,few clouds
448,Troy,US,2021-01-11 00:32:49,42.6056,-83.1499,30.99,80,1,1.66,clear sky
449,Epe,NG,2021-01-11 00:32:49,6.5841,3.9834,77.41,91,5,2.82,clear sky
450,Labuan,MY,2021-01-11 00:32:49,5.2767,115.2417,78.8,94,40,3.44,light rain
451,Morehead,US,2021-01-11 00:32:50,37.2711,-87.1764,30.99,59,90,4.61,overcast clouds
452,Turukhansk,RU,2021-01-11 00:32:50,65.8167,87.9833,-25.42,80,49,1.39,scattered clouds
453,Mnogovershinnyy,RU,2021-01-11 00:32:50,53.9353,139.9242,-16.74,87,93,4.43,overcast clouds
454,Bilibino,RU,2021-01-11 00:32:50,68.0546,166.4372,-28.44,82,3,0.78,clear sky
455,Aden,YE,2021-01-11 00:32:51,12.7794,45.0367,74.35,75,72,17.6,broken clouds
456,Quatre Cocos,MU,2021-01-11 00:32:51,-20.2078,57.7625,78.8,94,75,3.44,light rain
457,High Level,CA,2021-01-11 00:32:51,58.5169,-117.136,14.0,100,20,2.3,few clouds
458,Muravlenko,RU,2021-01-11 00:32:51,63.7898,74.523,-29.13,86,16,7.74,few clouds
459,Tuburan,PH,2021-01-11 00:32:51,6.6439,122.2736,78.8,94,75,8.05,light rain
460,Banda Aceh,ID,2021-01-11 00:32:52,5.5577,95.3222,78.51,83,100,9.69,overcast clouds
461,Mangrol,IN,2021-01-11 00:32:52,21.1167,70.1167,68.67,48,63,14.83,broken clouds
462,Sisimiut,GL,2021-01-11 00:32:52,66.9395,-53.6735,27.34,88,100,11.36,light snow
463,Keflavik,IS,2021-01-11 00:32:52,64.0049,-22.5624,19.4,68,0,4.61,clear sky
464,Knysna,ZA,2021-01-11 00:32:52,-34.0363,23.0471,62.6,88,90,14.97,overcast clouds
465,Smithers,CA,2021-01-11 00:32:53,54.7804,-127.1743,33.8,86,90,2.3,overcast clouds
466,Vicuna,CL,2021-01-11 00:32:53,-30.0319,-70.7081,60.8,82,0,9.22,clear sky
467,Aksum,ET,2021-01-11 00:32:53,14.1245,38.7244,46.04,87,0,1.59,clear sky
