City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
468,Juegang,CN,2021-01-11 00:32:53,32.3174,121.1855,33.01,54,100,7.0,overcast clouds
469,Nchelenge,ZM,2021-01-11 00:32:53,-9.3451,28.734,70.05,83,100,7.65,light rain
470,Orocue,CO,2021-01-11 00:32:54,4.7912,-71.3354,75.29,89,91,5.61,overcast clouds
471,Souillac,MU,2021-01-11 00:32:54,-20.5167,57.5167,78.8,94,75,3.44,light rain
472,Cayenne,GF,2021-01-11 00:32:54,4.9333,-52.3333,75.2,100,75,2.3,broken clouds
473,Santiago,CL,2021-01-11 00:32:54,-33.4569,-70.6483,75.2,31,0,10.36,clear sky
474,Azul,AR,2021-01-11 00:32:55,-36.777,-59.8585,76.68,41,100,18.23,overcast clouds
475,Baghdad,IQ,2021-01-11 00:30:33,33.3406,44.4009,42.8,56,0,6.91,clear sky
476,Ketchikan,US,2021-01-11 00:32:55,55.3422,-131.6461,42.8,100,90,26.46,mist
477,Korla,CN,2021-01-11 00:32:55,41.7597,86.1469,11.37,86,0,4.72,clear sky
478,Bangassou,CF,2021-01-11 00:32:55,4.7413,22.8184,64.78,34,0,2.13,clear sky
479,Tiarei,PF,2021-01-11 00:32:56,-17.5333,-149.3333,86.0,48,75,13.8,broken clouds
480,Ostrovnoy,RU,2021-01-11 00:32:56,68.0531,39.5131,6.15,93,21,12.01,few clouds
481,Vestmannaeyjar,IS,2021-01-11 00:32:56,63.4427,-20.2734,29.32,83,0,6.82,clear sky
482,Luancheng,CN,2021-01-11 00:32:56,37.8792,114.6517,21.2,38,0,4.47,clear sky
483,Auburn,US,2021-01-11 00:31:59,47.3073,-122.2284,50.0,87,90,3.44,overcast clouds
484,Hami,CN,2021-01-11 00:29:02,42.8,93.45,11.5,83,81,1.39,broken clouds
485,Manokwari,ID,2021-01-11 00:31:21,-0.8667,134.0833,82.92,70,100,1.68,overcast clouds
486,Shimoda,JP,2021-01-11 00:32:58,34.6667,138.95,44.6,61,75,8.05,broken clouds
487,Gorontalo,ID,2021-01-11 00:28:16,0.5412,123.0595,81.48,74,19,2.64,few clouds
488,Rocha,UY,2021-01-11 00:32:59,-34.4833,-54.3333,72.07,92,40,14.0,scattered clouds
489,Aiken,US,2021-01-11 00:32:59,33.5835,-81.5998,44.6,65,1,4.03,clear sky
490,Rey Bouba,CM,2021-01-11 00:32:59,8.6724,14.1786,69.94,23,93,2.04,overcast clouds
491,Muscle Shoals,US,2021-01-11 00:32:59,34.7448,-87.6675,34.0,77,79,3.96,broken clouds
492,Mutuipe,BR,2021-01-11 00:33:00,-13.2286,-39.5047,71.56,95,25,2.39,scattered clouds
493,Mankono,CI,2021-01-11 00:33:00,8.0586,-6.1897,79.43,63,46,7.16,scattered clouds
494,Lianran,CN,2021-01-11 00:33:00,24.9227,102.485,27.0,86,90,17.9,overcast clouds
495,Pringsewu,ID,2021-01-11 00:33:00,-5.3582,104.9744,78.08,85,85,1.39,overcast clouds
496,Tigil,RU,2021-01-11 00:33:01,57.8,158.6667,3.69,91,43,4.03,scattered clouds
497,Gorele,TR,2021-01-11 00:33:01,41.0308,39.0031,51.8,100,75,2.3,broken clouds
498,Kindu,CD,2021-01-11 00:33:01,-2.95,25.95,68.31,95,78,2.15,broken clouds
499,Chifeng,CN,2021-01-11 00:33:01,42.2683,118.9636,1.98,85,32,5.48,scattered clouds
500,Buhe,CN,2021-01-11 00:33:02,30.2876,112.2298,37.0,40,0,2.93,clear sky
501,Gizeh,EG,2021-01-11 00:33:02,30.0081,31.2109,60.8,100,40,3.44,mist
502,Thanatpin,MM,2021-01-11 00:33:02,17.2119,96.3033,75.2,94,20,2.3,few clouds
503,Singkang,MY,2021-01-11 00:33:02,2.1006,102.7994,75.2,88,40,2.3,scattered clouds
504,Sangin,AF,2021-01-11 00:33:03,32.0728,64.8359,34.21,65,0,1.59,clear sky
505,Pacific Grove,US,2021-01-11 00:31:05,36.6177,-121.9166,61.0,51,1,3.44,clear sky
506,Kattivakkam,IN,2021-01-11 00:33:03,13.2167,80.3167,78.8,94,75,2.3,mist
507,Juneau,US,2021-01-11 00:30:55,58.3019,-134.4197,42.8,81,90,16.11,moderate rain
508,Ternate,ID,2021-01-11 00:33:03,0.8,127.4,83.55,74,97,2.95,overcast clouds
509,Kamaishi,JP,2021-01-11 00:33:04,39.2667,141.8833,17.6,100,40,2.3,scattered clouds
510,Pemangkat,ID,2021-01-11 00:33:04,1.1667,108.9667,76.15,92,99,4.79,overcast clouds
511,Lumeje,AO,2021-01-11 00:33:04,-11.55,20.7833,64.54,91,100,6.4,overcast clouds
512,Shellbrook,CA,2021-01-11 00:33:04,53.2168,-106.4011,12.2,92,90,2.3,overcast clouds
513,Caucaia,BR,2021-01-11 00:33:05,-3.7361,-38.6531,81.0,78,0,6.91,clear sky
514,Niquero,CU,2021-01-11 00:33:05,20.0431,-77.5828,74.64,82,60,17.49,broken clouds
515,Davidson,US,2021-01-11 00:33:05,36.1501,-86.7833,34.0,69,75,8.05,broken clouds
516,Cajimos,PH,2021-01-11 00:33:05,12.5946,122.2753,77.94,79,99,27.63,overcast clouds
517,Birao,CF,2021-01-11 00:33:06,10.2849,22.7882,65.28,26,100,7.45,overcast clouds
518,Grand Gaube,MU,2021-01-11 00:33:06,-20.0064,57.6608,77.0,86,2,10.96,clear sky
519,Mandera,KE,2021-01-11 00:33:06,3.9366,41.867,75.29,41,13,8.14,few clouds
520,Sinnamary,GF,2021-01-11 00:33:06,5.3833,-52.95,78.03,85,84,13.87,broken clouds
521,Motygino,RU,2021-01-11 00:33:06,58.1831,94.7592,-9.08,90,100,3.96,overcast clouds
522,Tochio,JP,2021-01-11 00:33:07,37.4667,139.0,28.99,94,100,3.4,light snow
523,Sakaraha,MG,2021-01-11 00:33:07,-22.9,44.5333,73.42,83,0,5.88,clear sky
524,Leirvik,NO,2021-01-11 00:33:07,59.7798,5.5005,37.4,81,90,10.36,light intensity drizzle
525,Walvis Bay,NA,2021-01-11 00:33:08,-22.9575,14.5053,69.01,77,100,8.05,overcast clouds
526,Zyryanka,RU,2021-01-11 00:33:08,65.75,150.85,-33.57,84,96,1.03,overcast clouds
527,Bend,US,2021-01-11 00:33:09,44.0582,-121.3153,43.0,64,96,1.01,overcast clouds
528,Nalut,LY,2021-01-11 00:33:10,30.3333,10.85,62.38,29,0,5.93,clear sky
529,Zeya,RU,2021-01-11 00:33:10,53.75,127.2667,-15.18,80,1,1.54,clear sky
530,Buritis,BR,2021-01-11 00:33:10,-15.6178,-46.4233,73.6,83,100,2.21,moderate rain
531,Shubarkuduk,KZ,2021-01-11 00:33:10,49.1447,56.4872,26.69,98,100,6.49,overcast clouds
532,Askarovo,RU,2021-01-11 00:33:11,53.3372,58.5089,5.0,85,90,8.95,light snow
533,Garden City,US,2021-01-11 00:32:40,42.3256,-83.331,33.8,74,90,1.7,overcast clouds
534,Sarkand,KZ,2021-01-11 00:33:11,45.41,79.9186,29.43,73,0,5.03,clear sky
535,Along,IN,2021-01-11 00:33:12,28.1667,94.7667,58.08,69,93,0.58,overcast clouds
536,Agucadoura,PT,2021-01-11 00:33:12,41.4318,-8.7804,39.2,65,0,8.05,clear sky
537,Los Llanos De Aridane,ES,2021-01-11 00:33:12,28.6585,-17.9182,62.6,63,0,20.71,clear sky
538,Olenino,RU,2021-01-11 00:33:12,56.2092,33.4889,2.03,94,63,2.66,broken clouds
539,Manbij,SY,2021-01-11 00:33:12,36.5281,37.9549,37.4,70,0,1.14,clear sky
540,Port-Gentil,GA,2021-01-11 00:33:13,-0.7193,8.7815,78.8,94,20,4.61,moderate rain
541,Hambantota,LK,2021-01-11 00:33:13,6.1241,81.1185,73.4,100,90,3.44,light rain
542,Hualmay,PE,2021-01-11 00:33:13,-11.0964,-77.6139,70.66,83,100,9.71,overcast clouds
543,Jacareacanga,BR,2021-01-11 00:33:14,-6.2222,-57.7528,74.14,93,97,2.28,overcast clouds
544,Jutai,BR,2021-01-11 00:33:14,-5.1833,-68.9,73.51,93,92,0.85,overcast clouds
545,Kachug,RU,2021-01-11 00:33:14,53.9606,105.8817,4.84,92,100,1.32,light snow
546,Taiyuan,CN,2021-01-11 00:33:14,37.8694,112.5603,15.8,45,0,11.18,clear sky
547,Honningsvag,NO,2021-01-11 00:33:15,70.9821,25.9704,19.02,97,5,33.64,clear sky
548,Perth,AU,2021-01-11 00:33:15,-31.9333,115.8333,71.01,46,0,10.36,clear sky
549,Upata,VE,2021-01-11 00:33:15,8.0086,-62.3989,77.0,89,5,1.01,clear sky
550,Bilma,NE,2021-01-11 00:33:15,18.6853,12.9164,68.4,23,0,8.57,clear sky
551,Sao Jose Da Coroa Grande,BR,2021-01-11 00:33:15,-8.8978,-35.1478,78.49,78,100,9.75,overcast clouds
552,Kutum,SD,2021-01-11 00:33:16,14.2,24.6667,53.2,37,0,10.47,clear sky
553,Milkovo,RU,2021-01-11 00:33:16,54.7167,158.6167,7.86,89,97,2.66,overcast clouds
554,Compiegne,FR,2021-01-11 00:33:16,49.4179,2.8261,30.2,93,0,3.44,mist
555,Yulara,AU,2021-01-11 00:33:16,-25.2406,130.9889,91.4,21,77,11.5,broken clouds
556,Keti Bandar,PK,2021-01-11 00:33:17,24.1447,67.4497,56.82,35,0,13.15,clear sky
557,Chipinge,ZW,2021-01-11 00:33:17,-20.1883,32.6236,66.27,93,87,5.93,overcast clouds
558,Mayo,US,2021-01-11 00:33:17,38.8876,-76.5119,37.0,80,1,6.08,clear sky
559,Bemidji,US,2021-01-11 00:32:35,47.4736,-94.8803,28.4,80,40,12.66,scattered clouds
560,Havre-Saint-Pierre,CA,2021-01-11 00:33:18,50.2334,-63.5986,12.2,79,1,4.61,clear sky
561,Bressuire,FR,2021-01-11 00:30:15,46.9167,-0.5,30.99,91,0,6.55,clear sky
562,Carmelo,UY,2021-01-11 00:33:19,-33.9892,-58.2856,80.01,78,0,9.22,clear sky
563,Pervomayskoye,RU,2021-01-11 00:33:19,43.919,46.7102,36.12,88,100,3.56,overcast clouds
564,Rudnogorsk,RU,2021-01-11 00:33:19,57.2639,103.7519,-7.73,92,100,1.14,overcast clouds
565,Burns Lake,CA,2021-01-11 00:30:09,54.2331,-125.7533,30.2,93,100,4.79,overcast clouds
566,Poya,NC,2021-01-11 00:33:20,-21.35,165.15,85.75,73,100,5.03,overcast clouds
567,Rawson,AR,2021-01-11 00:32:03,-43.3002,-65.1023,66.47,26,100,17.96,overcast clouds
568,Gabu,GW,2021-01-11 00:33:21,12.2833,-14.2167,74.41,29,0,6.15,clear sky
569,Lang Suan,TH,2021-01-11 00:33:21,9.9456,99.0785,73.4,88,20,5.35,few clouds
570,Kiunga,PG,2021-01-11 00:33:22,-6.1219,141.2906,88.48,63,100,2.48,overcast clouds
571,Shalya,RU,2021-01-11 00:33:22,57.2471,58.7298,-6.93,88,100,15.05,overcast clouds
572,Nagaur,IN,2021-01-11 00:33:22,27.2,73.7333,49.1,47,0,3.83,clear sky
573,Ranau,MY,2021-01-11 00:33:22,5.9538,116.6641,78.8,94,20,3.44,light rain
574,Lithgow,AU,2021-01-11 00:33:22,-33.4833,150.15,79.0,60,0,4.32,clear sky
575,Kloulklubed,PW,2021-01-11 00:33:23,7.0419,134.2556,80.6,89,75,4.61,broken clouds
576,Hofn,IS,2021-01-11 00:33:23,64.2539,-15.2082,23.76,85,0,16.53,clear sky
577,Manaure,CO,2021-01-11 00:33:23,11.7751,-72.4445,80.26,73,45,18.77,scattered clouds
578,Okato,NZ,2021-01-11 00:33:23,-39.2,173.8833,71.01,77,1,4.0,clear sky
579,Sangar,RU,2021-01-11 00:33:24,63.9242,127.4739,-34.96,82,100,4.88,overcast clouds
580,North Myrtle Beach,US,2021-01-11 00:33:02,33.816,-78.68,42.8,87,1,2.06,clear sky
581,Rayadrug,IN,2021-01-11 00:33:24,14.7,76.8667,68.23,87,0,5.97,clear sky
582,Tyukod,HU,2021-01-11 00:33:24,47.8538,22.5633,34.0,93,90,6.17,light snow
583,Makokou,GA,2021-01-11 00:33:24,0.5738,12.8642,70.21,91,0,3.56,clear sky
584,Kungalv,SE,2021-01-11 00:33:25,57.871,11.9805,34.0,98,100,11.86,overcast clouds
585,Le Port,RE,2021-01-11 00:33:25,-20.9373,55.2919,77.0,83,0,5.75,clear sky
586,Storsteinnes,NO,2021-01-11 00:33:25,69.2408,19.2344,26.6,62,75,2.3,broken clouds
587,Tautira,PF,2021-01-11 00:33:26,-17.7333,-149.15,86.0,48,75,13.8,broken clouds
588,Puerto Ayacucho,VE,2021-01-11 00:33:26,5.6639,-67.6236,78.01,81,100,2.17,overcast clouds
589,Asau,RO,2021-01-11 00:33:26,46.4333,26.4,32.0,100,90,5.75,light snow
590,Kirakira,SB,2021-01-11 00:28:31,-10.4544,161.9205,86.95,67,99,7.38,light rain
591,Santa Rosalia,MX,2021-01-11 00:33:28,27.3167,-112.2833,56.35,49,0,8.5,clear sky
592,Takoradi,GH,2021-01-11 00:33:28,4.8845,-1.7554,78.71,87,0,9.42,clear sky
593,Mayumba,GA,2021-01-11 00:33:28,-3.432,10.6554,78.04,86,100,6.58,light rain
594,Wooster,US,2021-01-11 00:33:28,40.8051,-81.9351,35.01,80,1,3.44,clear sky
595,Antalaha,MG,2021-01-11 00:33:29,-14.9003,50.2788,73.67,89,19,4.38,few clouds
596,Kissidougou,GN,2021-01-11 00:33:29,9.1848,-10.0999,74.89,74,100,6.24,overcast clouds
597,Redcliffe,AU,2021-01-11 00:33:29,-27.2307,153.0973,82.0,57,40,12.66,scattered clouds
598,Mezen,RU,2021-01-11 00:33:31,65.8522,44.24,-5.03,89,0,7.09,clear sky
599,Mantua,IT,2021-01-11 00:33:31,45.1667,10.7833,30.99,80,20,3.44,few clouds
600,Manicore,BR,2021-01-11 00:33:31,-5.8092,-61.3003,73.4,100,0,1.14,clear sky
601,Changji,CN,2021-01-11 00:33:31,44.0167,87.3167,-7.6,84,3,2.24,mist
602,Auki,SB,2021-01-11 00:33:33,-8.7676,160.7034,88.56,60,99,1.05,light rain
603,Kushmurun,KZ,2021-01-11 00:33:33,52.4503,64.6311,24.06,98,100,10.11,overcast clouds
604,Rudbar,AF,2021-01-11 00:33:33,30.15,62.6,36.61,57,0,3.29,clear sky
605,Lensk,RU,2021-01-11 00:33:33,60.7253,114.9278,-18.92,85,98,3.6,overcast clouds
606,Lafiagi,NG,2021-01-11 00:33:34,8.8667,5.4167,75.36,24,0,0.89,clear sky
607,Colac,AU,2021-01-11 00:33:34,-38.3333,143.5833,90.0,39,100,8.01,overcast clouds
608,Atar,MR,2021-01-11 00:33:34,20.5169,-13.0499,55.99,39,100,12.19,overcast clouds
609,Agadez,NE,2021-01-11 00:33:34,19.75,10.25,66.56,24,0,7.63,clear sky
610,Black River,JM,2021-01-11 00:33:35,18.0264,-77.8487,78.8,83,75,11.5,broken clouds
611,Aksay,RU,2021-01-11 00:33:35,47.26,39.87,26.01,100,100,4.47,mist
612,Wenling,CN,2021-01-11 00:33:35,28.3669,121.36,39.99,65,88,1.99,overcast clouds
613,Inirida,CO,2021-01-11 00:33:35,3.8653,-67.9239,73.96,96,96,1.99,moderate rain
614,Lake Jackson,US,2021-01-11 00:33:35,29.0339,-95.4344,42.01,87,90,20.71,overcast clouds
615,Gillette,US,2021-01-11 00:33:38,44.2911,-105.5022,28.4,69,1,4.61,clear sky
616,Sosnovo-Ozerskoye,RU,2021-01-11 00:33:38,52.5249,111.5418,-6.72,91,100,10.33,overcast clouds
617,Yaan,NG,2021-01-11 00:33:38,7.3833,8.5667,75.15,24,6,3.71,clear sky
618,Helong,CN,2021-01-11 00:33:38,42.5397,128.9972,8.56,78,62,3.62,broken clouds
619,Dalvik,IS,2021-01-11 00:33:39,65.9702,-18.5286,17.6,73,90,4.61,overcast clouds
620,Colares,PT,2021-01-11 00:33:39,38.7992,-9.4469,45.0,62,0,14.41,clear sky
621,Cherlak,RU,2021-01-11 00:33:40,54.155,74.8055,10.35,96,100,4.54,snow
622,Voh,NC,2021-01-11 00:33:40,-20.9667,164.7,89.02,65,100,5.17,overcast clouds
623,Nicoya,CR,2021-01-11 00:33:41,10.1483,-85.452,78.8,69,75,9.22,broken clouds
624,Lufilufi,WS,2021-01-11 00:33:41,-13.8745,-171.5986,87.8,74,75,16.11,light rain
625,Lewisporte,CA,2021-01-11 00:33:41,49.2499,-55.0482,28.4,93,90,21.85,snow
626,Nioro,GM,2021-01-11 00:33:43,13.35,-15.75,72.46,28,0,11.18,clear sky
627,Vawkavysk,BY,2021-01-11 00:33:43,53.1561,24.4513,22.19,98,86,6.22,overcast clouds
628,Tibagi,BR,2021-01-11 00:33:43,-24.5094,-50.4136,69.28,92,82,5.12,broken clouds
629,Hirara,JP,2021-01-11 00:33:43,24.8,125.2833,62.6,63,75,10.36,broken clouds
630,Masunga,BW,2021-01-11 00:33:44,-20.6246,27.4488,67.55,83,100,9.19,overcast clouds
631,Pithoragarh,IN,2021-01-11 00:33:44,29.5833,80.2167,35.47,60,0,3.38,clear sky
632,Aripuana,BR,2021-01-11 00:33:44,-9.1667,-60.6333,76.26,85,93,0.98,overcast clouds
633,Sainte-Anne-Des-Monts,CA,2021-01-11 00:33:44,49.124,-66.4924,19.4,73,91,11.5,overcast clouds
634,Hatfield,GB,2021-01-11 00:33:44,51.7634,-0.2242,37.99,93,90,5.75,overcast clouds
635,San Ramon,US,2021-01-11 00:33:41,37.7799,-121.978,57.0,62,90,8.05,overcast clouds
636,Konde,TZ,2021-01-11 00:33:45,-4.95,39.75,79.09,83,100,13.82,overcast clouds
637,Linxia,CN,2021-01-11 00:33:45,35.6003,103.2064,8.8,81,0,1.79,clear sky
638,Katsuura,JP,2021-01-11 00:33:46,35.1333,140.3,39.0,41,100,7.0,overcast clouds
639,Mantena,BR,2021-01-11 00:33:46,-18.7817,-40.9803,71.6,90,16,6.67,few clouds
640,Santa Cruz,BO,2021-01-11 00:31:21,-17.8,-63.1667,86.0,66,40,9.22,scattered clouds
641,Ilheus,BR,2021-01-11 00:33:46,-14.7889,-39.0494,80.6,89,40,5.75,scattered clouds
642,Nopalucan,MX,2021-01-11 00:33:47,19.2167,-97.8167,60.8,48,40,18.41,scattered clouds
643,Naze,JP,2021-01-11 00:33:47,28.3667,129.4833,53.6,82,75,10.36,broken clouds
644,Nouakchott,MR,2021-01-11 00:33:47,18.0858,-15.9785,64.4,25,100,16.11,sand
645,Ponte San Nicolo,IT,2021-01-11 00:33:48,45.3705,11.9211,33.01,60,0,2.86,clear sky
646,Cartagena,CO,2021-01-11 00:33:48,10.3997,-75.5144,80.6,83,75,4.61,broken clouds
647,Tutoia,BR,2021-01-11 00:33:48,-2.7619,-42.2744,80.65,77,44,12.59,scattered clouds
648,Saryg-Sep,RU,2021-01-11 00:33:48,51.5,95.6,-3.78,90,100,0.07,light snow
649,Zambezi,ZM,2021-01-11 00:33:48,-13.5432,23.1047,66.76,97,100,6.4,moderate rain
650,Nelson,NZ,2021-01-11 00:30:09,-41.2833,173.2833,66.99,65,21,5.99,few clouds
651,Wewak,PG,2021-01-11 00:33:49,-3.5534,143.6268,86.76,64,100,3.58,overcast clouds
652,Tlanalapa,MX,2021-01-11 00:33:49,19.8167,-98.6,64.4,45,75,11.5,broken clouds
653,Russkiy Kameshkir,RU,2021-01-11 00:33:50,52.8589,46.0892,11.89,96,89,5.99,overcast clouds
654,Neerijnen,NL,2021-01-11 00:33:51,51.8317,5.2819,39.0,93,100,9.6,overcast clouds
655,Altus,US,2021-01-11 00:33:51,34.6381,-99.334,37.4,51,40,3.44,light rain
656,Kapoeta,SS,2021-01-11 00:33:51,4.7717,33.5903,78.44,32,0,4.18,clear sky
657,Wuxue,CN,2021-01-11 00:33:52,29.8506,115.5525,37.58,64,0,9.48,clear sky
658,Juarez,MX,2021-01-11 00:33:08,31.7333,-106.4833,42.8,45,75,10.36,broken clouds
659,Thunder Bay,CA,2021-01-11 00:33:52,48.4001,-89.3168,21.2,93,75,3.44,broken clouds
660,North Bend,US,2021-01-11 00:33:52,43.4065,-124.2243,53.01,93,90,5.75,mist
661,Traverse City,US,2021-01-11 00:29:34,44.7631,-85.6206,32.0,74,90,8.05,overcast clouds
662,Malakal,SS,2021-01-11 00:33:54,9.5334,31.6605,71.47,28,0,6.42,clear sky
663,Ortakoy,TR,2021-01-11 00:33:54,38.7373,34.0387,48.2,71,75,9.22,broken clouds
664,Rantepao,ID,2021-01-11 00:33:54,-2.9701,119.8978,78.49,72,55,1.3,light rain
665,Mao,ES,2021-01-11 00:33:55,39.8885,4.2658,48.2,87,90,21.85,overcast clouds
666,Parkes,AU,2021-01-11 00:33:55,-33.1333,148.1833,84.0,32,7,7.0,clear sky
667,Valleyview,CA,2021-01-11 00:33:55,55.0667,-117.2859,24.8,74,16,11.5,few clouds
668,Cherkasskoye,RU,2021-01-11 00:33:56,52.4333,47.2167,11.43,95,71,4.18,broken clouds
669,Vanavara,RU,2021-01-11 00:33:56,60.34,102.2797,-15.03,89,99,4.16,overcast clouds
670,Bembereke,BJ,2021-01-11 00:33:56,10.2283,2.6634,72.86,20,0,5.7,clear sky
671,Uppsala,SE,2021-01-11 00:31:46,60.0,17.75,26.6,93,90,3.44,overcast clouds
672,Tailai,CN,2021-01-11 00:33:56,46.3833,123.4,2.73,83,0,3.4,clear sky
673,Turbat,PK,2021-01-11 00:33:57,26.0023,63.044,52.61,30,0,15.57,clear sky
674,Najran,SA,2021-01-11 00:33:57,17.4924,44.1277,46.4,46,0,2.3,clear sky
675,Douglas,US,2021-01-11 00:33:53,41.3,-96.167,37.4,70,90,6.91,overcast clouds
676,Soyo,AO,2021-01-11 00:33:58,-6.1349,12.3689,77.32,80,92,8.19,overcast clouds
677,Bangkalan,ID,2021-01-11 00:33:58,-7.0455,112.7351,77.0,94,40,3.44,haze
678,Zaysan,KZ,2021-01-11 00:33:58,47.4667,84.8667,9.88,90,100,1.45,overcast clouds
679,Magrath,CA,2021-01-11 00:33:58,49.4167,-112.8686,41.0,45,100,16.11,overcast clouds
680,Kiama,AU,2021-01-11 00:33:59,-34.6833,150.8667,82.0,71,9,11.99,clear sky
681,Trairi,BR,2021-01-11 00:33:59,-3.2778,-39.2689,78.62,77,69,9.75,broken clouds
682,Santa Catarina De Tepehuanes,MX,2021-01-11 00:34:00,25.35,-105.7333,48.4,50,0,0.63,clear sky
683,Bourail,NC,2021-01-11 00:34:00,-21.5667,165.4833,85.42,71,100,4.34,overcast clouds
684,Kosh-Agach,RU,2021-01-11 00:34:00,50.0,88.6667,-1.46,88,100,2.01,overcast clouds
685,Baruun-Urt,MN,2021-01-11 00:32:35,46.6806,113.2792,-11.15,84,0,9.04,clear sky
686,Iquique,CL,2021-01-11 00:29:23,-20.2208,-70.1431,69.8,64,40,17.27,scattered clouds
687,Navrongo,GH,2021-01-11 00:34:03,10.8956,-1.0921,75.25,18,0,7.0,clear sky
688,Leiyang,CN,2021-01-11 00:34:05,26.4024,112.8591,39.02,67,87,9.22,overcast clouds
689,Bodmin,GB,2021-01-11 00:34:05,50.4715,-4.7243,42.8,100,75,10.36,broken clouds
690,Puerto Rico,AR,2021-01-11 00:34:05,-26.796,-55.024,79.45,69,4,2.28,light rain
691,Lincoln,US,2021-01-11 00:29:48,40.8,-96.667,35.6,69,90,3.44,overcast clouds
692,Wawa,NG,2021-01-11 00:34:07,9.9022,4.4192,75.81,21,3,5.32,clear sky
693,Martil,MA,2021-01-11 00:34:07,35.6166,-5.2752,41.0,93,40,6.91,scattered clouds
694,New Castle,US,2021-01-11 00:34:07,41.0037,-80.347,30.0,86,1,2.28,clear sky
695,Morant Bay,JM,2021-01-11 00:34:07,17.8815,-76.4093,82.4,69,20,11.5,few clouds
696,Gilgit,PK,2021-01-11 00:34:08,35.9221,74.3087,22.03,52,0,4.07,clear sky
697,Meulaboh,ID,2021-01-11 00:34:09,4.1363,96.1285,76.48,90,99,7.0,overcast clouds
698,Aykhal,RU,2021-01-11 00:34:09,66.0,111.5,-37.3,79,45,3.78,scattered clouds
699,Havelock,US,2021-01-11 00:34:09,34.8791,-76.9013,39.2,70,1,3.44,clear sky
700,Ahvaz,IR,2021-01-11 00:33:19,31.3203,48.6693,46.4,76,0,2.3,clear sky
701,Batagay,RU,2021-01-11 00:34:10,67.6333,134.6333,-33.16,82,66,3.4,broken clouds
702,Mukhen,RU,2021-01-11 00:34:10,48.1,136.1,-2.69,87,100,10.07,overcast clouds
703,Naica,MX,2021-01-11 00:34:10,27.85,-105.4833,46.2,53,0,14.83,clear sky
704,Ostrowiec Swietokrzyski,PL,2021-01-11 00:34:10,50.9294,21.3853,32.0,81,96,1.9,overcast clouds
705,Filadelfia,US,2021-01-11 00:31:57,39.9523,-75.1638,41.0,42,1,4.7,clear sky
